,x,y,z,title,class
0,-7.5137739181518555,7.285376071929932,12.96142864227295,0,0
1,-10.379018783569336,6.23834753036499,13.813573837280273,0,0
2,-12.767757415771484,4.44472599029541,-1.5527920722961426,0,0
3,1.0519860982894897,-9.927505493164062,-0.7266996502876282,0,0
4,13.942272186279297,11.421825408935547,6.15457820892334,0,0
5,13.519594192504883,12.101541519165039,6.815688133239746,0,0
6,10.529768943786621,13.362788200378418,4.844763278961182,0,0
7,13.787399291992188,11.803295135498047,6.726124286651611,0,0
8,14.718780517578125,11.444772720336914,7.001792907714844,0,0
9,20.083030700683594,7.313789367675781,4.694979667663574,0,0
10,13.9326171875,9.956095695495605,4.437448978424072,0,0
11,10.04443073272705,13.12256908416748,6.454287528991699,0,0
12,17.35464859008789,-6.922875881195068,-3.396714448928833,0,0
13,7.601537227630615,11.717032432556152,7.46509313583374,0,0
14,14.080426216125488,11.057920455932617,6.16737174987793,0,0
15,12.049040794372559,11.422133445739746,3.7386069297790527,0,0
16,-14.370173454284668,-6.723466873168945,12.51702880859375,0,0
17,10.613180160522461,13.450182914733887,4.89811372756958,0,0
18,6.400674819946289,14.140247344970703,7.202921390533447,0,0
19,8.298042297363281,10.021871566772461,0.3640456199645996,0,0
20,0.35858872532844543,13.553092956542969,2.4638614654541016,0,0
21,11.755424499511719,-12.655431747436523,-6.743250370025635,0,0
22,-8.351445198059082,12.963325500488281,2.3893215656280518,0,0
23,18.18993377685547,0.8480560183525085,4.9983954429626465,0,0
24,17.451030731201172,-2.556309938430786,6.442753791809082,0,0
25,-1.163909912109375,13.389752388000488,2.2327053546905518,0,0
26,-1.00123929977417,8.12116527557373,6.489612579345703,0,0
27,11.564653396606445,14.743914604187012,5.007517337799072,0,0
28,5.3317766189575195,5.746919631958008,1.633434534072876,0,0
29,23.458166122436523,-1.7875950336456299,4.821296215057373,0,0
30,-11.384044647216797,6.879300594329834,11.344977378845215,0,0
31,5.114129543304443,8.449531555175781,-1.2433558702468872,0,0
32,-11.466638565063477,-2.739315986633301,9.432160377502441,0,0
33,3.055905342102051,6.4667181968688965,-8.41704273223877,0,0
34,4.335542678833008,-1.3049039840698242,-11.650375366210938,0,0
35,4.574361324310303,11.707088470458984,2.2703962326049805,0,0
36,-13.854483604431152,4.774528503417969,-6.077944278717041,0,0
37,-2.72540545463562,2.9287755489349365,6.128218650817871,0,0
38,15.554061889648438,7.771977424621582,6.3954973220825195,0,0
39,21.623775482177734,-0.8000541925430298,6.00571870803833,0,0
40,-8.0235595703125,14.227560043334961,1.621767520904541,0,0
41,-13.448478698730469,1.744978427886963,-5.014692783355713,0,0
42,1.885306715965271,-4.826690673828125,-6.414902687072754,0,0
43,21.737850189208984,-2.4663631916046143,7.7674407958984375,0,0
44,-8.773118019104004,8.013347625732422,10.643333435058594,0,0
45,3.5000715255737305,14.31200122833252,-5.140944957733154,0,0
46,18.042011260986328,-2.19204044342041,0.26004758477211,0,0
47,14.089536666870117,-12.798969268798828,2.6039276123046875,0,0
48,-9.616353988647461,-1.6563429832458496,9.188247680664062,0,0
49,1.7527592182159424,-10.25137996673584,1.3580762147903442,0,0
50,18.114402770996094,7.597831726074219,7.324461936950684,0,0
51,-8.425031661987305,5.04485559463501,-1.8936563730239868,0,0
52,16.410995483398438,0.5066813826560974,2.6959099769592285,0,0
53,12.616581916809082,-1.698775053024292,1.5523048639297485,0,0
54,11.61514663696289,12.174433708190918,4.4806413650512695,0,0
55,12.480236053466797,-14.321501731872559,-2.4824888706207275,0,0
56,8.649136543273926,9.686991691589355,-0.709235429763794,0,0
57,6.613888263702393,-13.605009078979492,-2.677720546722412,0,0
58,15.12086009979248,-2.932889699935913,-3.0657360553741455,0,0
59,5.273720741271973,2.50978422164917,0.3528347611427307,0,0
60,14.12335205078125,9.304877281188965,3.172268867492676,0,0
61,18.394855499267578,6.411146640777588,5.577610015869141,0,0
62,21.683191299438477,-1.0681437253952026,5.929307460784912,0,0
63,0.9906513690948486,14.679468154907227,1.6457628011703491,0,0
64,-10.506651878356934,-0.7075886726379395,3.1489222049713135,0,0
65,3.2450523376464844,-4.794546604156494,-9.338218688964844,0,0
66,19.168869018554688,-8.121838569641113,-2.974011182785034,0,0
67,17.13018035888672,5.3147172927856445,4.047098636627197,0,0
68,16.004838943481445,6.9997053146362305,3.2700107097625732,0,0
69,-6.567989349365234,-1.9736145734786987,8.35439682006836,0,0
70,-9.141131401062012,8.846010208129883,8.218250274658203,0,0
71,-9.088136672973633,4.384835243225098,7.539561748504639,0,0
72,-15.420845985412598,-1.8970454931259155,10.453985214233398,0,0
73,6.649985313415527,8.198040008544922,-1.2460161447525024,0,0
74,13.036723136901855,-13.064921379089355,-0.32568252086639404,0,0
75,20.248374938964844,0.6220953464508057,2.906970977783203,0,0
76,0.43815523386001587,-0.6094553470611572,-8.675910949707031,0,0
77,-11.270425796508789,0.25995200872421265,1.9449164867401123,0,0
78,4.283023834228516,7.02374792098999,4.428498268127441,0,0
79,-2.323265552520752,11.01242733001709,-0.20689232647418976,0,0
80,14.23112964630127,9.07335090637207,2.6989736557006836,0,0
81,-7.518668174743652,-4.5756449699401855,-8.056154251098633,0,0
82,-10.072903633117676,-3.646231174468994,4.30006742477417,0,0
83,15.107512474060059,5.08411979675293,-4.416672229766846,0,0
84,6.9322075843811035,-0.16455498337745667,5.0070366859436035,0,0
85,-1.8399864435195923,13.430920600891113,1.4680259227752686,0,0
86,0.9695630073547363,-11.748712539672852,-2.7790439128875732,0,0
87,11.257378578186035,-10.083927154541016,-2.6988747119903564,0,0
88,-13.453811645507812,0.3680095374584198,3.6259849071502686,0,0
89,12.663559913635254,-12.687315940856934,-3.5218214988708496,0,0
90,-0.43401315808296204,-15.003057479858398,-2.4667224884033203,0,0
91,21.337034225463867,-4.531961917877197,4.220876216888428,0,0
92,8.662336349487305,-2.004077196121216,2.377281427383423,0,0
93,17.751310348510742,4.573918342590332,5.1805853843688965,0,0
94,-12.030388832092285,-6.958883285522461,15.509564399719238,0,0
95,19.124691009521484,4.173311710357666,1.4874886274337769,0,0
96,20.022085189819336,-2.500765323638916,3.211322546005249,0,0
97,13.956430435180664,3.1324613094329834,0.14737415313720703,0,0
98,14.005729675292969,3.436248540878296,2.386056661605835,0,0
99,12.756746292114258,-12.794384002685547,-5.033417701721191,0,0
100,12.672809600830078,-10.762600898742676,-0.6949883103370667,0,0
101,-9.810334205627441,5.025418281555176,-0.39057257771492004,0,0
102,12.113089561462402,-12.874979972839355,-4.39093017578125,0,0
103,-13.776247024536133,8.323856353759766,2.386240243911743,0,0
104,-14.386594772338867,0.11215586960315704,8.92237663269043,0,0
105,9.901662826538086,-6.8964762687683105,-0.24584320187568665,0,0
106,9.518875122070312,6.109976768493652,-4.002341270446777,0,0
107,3.3587515354156494,-4.373331069946289,0.6371867656707764,0,0
108,-7.879446983337402,2.970623016357422,-1.8390507698059082,0,0
109,11.019926071166992,10.486977577209473,-1.1169259548187256,0,0
110,0.8436183929443359,3.471514940261841,-4.61159086227417,0,0
111,5.0141191482543945,5.172479629516602,-2.5714528560638428,0,0
112,16.366605758666992,1.8177125453948975,-3.075148344039917,0,0
113,-15.51603889465332,-2.824737787246704,4.078759670257568,0,0
114,2.676176071166992,-9.642383575439453,-2.9464826583862305,0,0
115,4.907334804534912,3.923668146133423,-3.2458887100219727,0,0
116,8.7908935546875,-14.253944396972656,0.35593312978744507,0,0
117,-4.915280342102051,5.782804489135742,0.08846573531627655,0,0
118,6.390078067779541,8.800030708312988,-1.5175464153289795,0,0
119,7.02742862701416,-2.1199467182159424,-0.3910657465457916,0,0
120,-10.43919563293457,-3.5492351055145264,13.849249839782715,0,0
121,17.864978790283203,7.713871002197266,7.429986476898193,0,0
122,2.555785894393921,-8.608885765075684,1.2916374206542969,0,0
123,-14.362427711486816,-3.979254961013794,6.871083736419678,0,0
124,-9.989263534545898,2.0929949283599854,12.298972129821777,0,0
125,5.089416980743408,8.051392555236816,-1.8094810247421265,0,0
126,-11.43490982055664,4.153923511505127,6.929910182952881,0,0
127,-2.785599708557129,-7.766567230224609,8.036988258361816,0,0
128,-12.98691463470459,-4.013842582702637,7.673471450805664,0,0
129,0.921366274356842,11.74588394165039,-1.9900989532470703,0,0
130,-7.397555351257324,4.114633083343506,8.652045249938965,0,0
131,18.840192794799805,3.195704221725464,-1.520236849784851,0,0
132,-10.163269996643066,-4.706366062164307,12.977689743041992,0,0
133,-11.883976936340332,3.5093815326690674,11.104950904846191,0,0
134,15.06865406036377,5.787421226501465,0.40528422594070435,0,0
135,-3.7310402393341064,-15.072657585144043,-2.416555881500244,0,0
136,15.617776870727539,-0.15063288807868958,0.8834556341171265,0,0
137,22.001237869262695,1.3181288242340088,3.1003267765045166,0,0
138,-12.229109764099121,8.644654273986816,1.7072325944900513,0,0
139,13.870386123657227,6.651519298553467,-0.05723460018634796,0,0
140,18.983055114746094,1.321882963180542,3.4499688148498535,0,0
141,16.216577529907227,-1.6443731784820557,5.873497486114502,0,0
142,-15.515560150146484,-0.41458502411842346,4.500489234924316,0,0
143,16.72662925720215,5.969480991363525,3.7031373977661133,0,0
144,20.377389907836914,3.9423797130584717,4.838492393493652,0,0
145,3.78490948677063,3.524965524673462,2.2070672512054443,0,0
146,14.160608291625977,-14.16709041595459,2.3061516284942627,0,0
147,-12.017993927001953,4.708462715148926,5.014232158660889,0,0
148,-3.1371872425079346,5.240320205688477,5.562907695770264,0,0
149,-10.48336410522461,0.6523776054382324,-1.7246720790863037,0,0
150,2.903485059738159,1.7602401971817017,2.198262929916382,0,0
151,14.744233131408691,1.9970518350601196,2.1685266494750977,0,0
152,5.411301136016846,8.7136869430542,-3.295477867126465,0,0
153,12.699535369873047,7.584061622619629,-3.9852168560028076,0,0
154,8.090529441833496,6.147312164306641,-6.228265762329102,0,0
155,-9.081376075744629,-2.629283905029297,5.218199729919434,0,0
156,-1.6494115591049194,-6.871182441711426,7.436819076538086,0,0
157,-14.655784606933594,-2.2402184009552,9.042929649353027,0,0
158,-6.320927619934082,-0.28967487812042236,6.349193572998047,0,0
159,-9.54710865020752,-3.046877861022949,4.262510299682617,0,0
160,-0.27403587102890015,5.071554660797119,1.6765415668487549,0,0
161,16.00104522705078,-1.9952608346939087,-9.10525131225586,0,0
162,14.369507789611816,10.387158393859863,-1.3949600458145142,0,0
163,-5.148664951324463,2.012485980987549,-0.7290464639663696,0,0
164,13.460783004760742,5.40513801574707,-4.2045087814331055,0,0
165,7.286708831787109,6.623383045196533,-1.1589443683624268,0,0
166,21.06219482421875,-1.4943764209747314,0.17012165486812592,0,0
167,17.38265037536621,-4.405696868896484,2.658370018005371,0,0
168,-0.36279556155204773,0.8860272169113159,5.299343109130859,0,0
169,5.467937469482422,6.618916034698486,2.003478527069092,0,0
170,-11.930909156799316,3.1387674808502197,0.22273921966552734,0,0
171,15.599544525146484,-7.563077926635742,4.726635932922363,0,0
172,-1.6049896478652954,-6.550585746765137,6.001302719116211,0,0
173,14.020674705505371,-4.61180305480957,2.3503129482269287,0,0
174,19.792264938354492,3.701622486114502,5.252939701080322,0,0
175,5.186925888061523,4.476802349090576,1.6569058895111084,0,0
176,-8.249495506286621,10.712713241577148,-1.6646275520324707,0,0
177,15.6702299118042,2.868907928466797,-3.907449960708618,0,0
178,2.2636873722076416,-1.9015393257141113,-4.977403163909912,0,0
179,13.367868423461914,0.14866361021995544,-8.941307067871094,0,0
180,16.495420455932617,6.6195878982543945,-0.21796542406082153,0,0
181,-11.77068042755127,-5.6596598625183105,6.696404933929443,0,0
182,15.881686210632324,0.694126307964325,4.739424228668213,0,0
183,11.945648193359375,-11.961845397949219,-6.2166852951049805,0,0
184,15.884895324707031,0.7010173797607422,0.21804189682006836,0,0
185,14.841658592224121,-4.641523361206055,-3.0771443843841553,0,0
186,20.74942398071289,-3.496499538421631,4.417959690093994,0,0
187,6.326416969299316,5.467615604400635,2.605628252029419,0,0
188,16.1596736907959,-3.2726855278015137,-3.1357226371765137,0,0
189,-9.118865013122559,12.673721313476562,-3.259826183319092,0,0
190,10.09628963470459,2.2379462718963623,-5.493029594421387,0,0
191,-3.9334404468536377,-12.677371978759766,-2.9967474937438965,0,0
192,-1.5419461727142334,10.745115280151367,5.198110103607178,0,0
193,-3.963202953338623,12.150077819824219,4.920187473297119,0,0
194,-7.608089923858643,-5.524753570556641,7.975278854370117,0,0
195,-12.31319808959961,-4.517274379730225,10.703217506408691,0,0
196,-6.629269123077393,16.929729461669922,4.420907497406006,0,0
197,16.805370330810547,6.452725410461426,4.933526992797852,0,0
198,6.143693447113037,-11.848483085632324,2.5001602172851562,0,0
199,13.735291481018066,-1.223961591720581,-9.672850608825684,0,0
200,5.3967437744140625,12.297232627868652,5.857838153839111,0,0
201,8.654947280883789,-6.563573360443115,2.8580126762390137,0,0
202,-11.196459770202637,9.12191104888916,6.43992805480957,0,0
203,13.05711555480957,12.49820613861084,6.7730712890625,0,0
204,9.82436752319336,12.73514461517334,5.961576461791992,0,0
205,13.903276443481445,13.063673973083496,5.272584438323975,0,0
206,8.872583389282227,13.244760513305664,6.206594467163086,0,0
207,13.400980949401855,11.17907428741455,7.482700824737549,0,0
208,13.153059959411621,10.68820571899414,6.473383903503418,0,0
209,15.872220993041992,9.954426765441895,9.338163375854492,0,0
210,1.5551059246063232,1.5428178310394287,-10.89937686920166,0,0
211,14.014581680297852,11.340147018432617,6.161546230316162,0,0
212,14.292390823364258,11.914983749389648,5.407887935638428,0,0
213,21.48524284362793,-1.3306543827056885,8.3828125,0,0
214,17.89975357055664,7.593255519866943,7.810969829559326,0,0
215,-5.6698737144470215,17.371244430541992,4.304831504821777,0,0
216,14.86112117767334,10.439411163330078,6.5251264572143555,0,0
217,15.614874839782715,10.555734634399414,4.876424789428711,0,0
218,9.2926025390625,12.589400291442871,5.353637218475342,0,0
219,20.575227737426758,4.5554914474487305,5.031935691833496,0,0
220,9.892390251159668,12.371562957763672,8.13066291809082,0,0
221,15.031383514404297,9.257957458496094,8.94448471069336,0,0
222,18.566171646118164,5.043052673339844,1.5259144306182861,0,0
223,19.949434280395508,7.105818748474121,4.789443016052246,0,0
224,6.7363505363464355,7.184061527252197,1.1145292520523071,0,0
225,-9.134879112243652,9.331059455871582,-2.1430232524871826,0,0
226,-17.697486877441406,-4.120415687561035,-3.2570765018463135,0,0
227,5.931156158447266,11.795371055603027,2.5127952098846436,0,0
228,21.75818634033203,-0.6016847491264343,8.137747764587402,0,0
229,14.496051788330078,-2.139301061630249,-10.05362606048584,0,0
230,-6.447358131408691,15.965317726135254,4.701440334320068,0,0
231,1.9688371419906616,-10.316573143005371,0.8948743343353271,0,0
232,-11.105340957641602,2.043640375137329,2.5739874839782715,0,0
233,20.06244659423828,7.083263874053955,4.708981990814209,0,0
234,-15.05228328704834,7.939128875732422,4.939311981201172,0,0
235,17.951730728149414,5.1334147453308105,5.433473110198975,0,0
236,9.027933120727539,1.5186166763305664,-2.15989351272583,0,0
237,5.231470108032227,-12.39133358001709,0.0981346145272255,0,0
238,18.180944442749023,4.7957868576049805,4.9850053787231445,0,0
239,11.93337345123291,-2.656136989593506,-2.306168556213379,0,0
240,-12.637042999267578,-0.6929066181182861,2.6976020336151123,0,0
241,0.19040577113628387,16.327421188354492,-2.4164881706237793,0,0
242,5.338355541229248,12.006307601928711,3.652299165725708,0,0
243,-10.965865135192871,1.3297204971313477,11.155667304992676,0,0
244,18.47250747680664,-1.0283182859420776,6.180487632751465,0,0
245,15.010871887207031,-0.7781901955604553,-9.403543472290039,0,0
246,-8.39807415008545,1.1394132375717163,6.803048610687256,0,0
247,3.6137731075286865,13.783502578735352,-1.150473952293396,0,0
248,10.533409118652344,5.9648542404174805,-1.4123520851135254,0,0
249,-1.2135833501815796,6.047949314117432,-7.726205348968506,0,0
250,21.660425186157227,0.16453541815280914,3.6672253608703613,0,0
251,14.549260139465332,-8.835721969604492,-0.20415817201137543,0,0
252,11.788987159729004,11.863941192626953,3.933974504470825,0,0
253,2.4855141639709473,5.715460777282715,-2.6320688724517822,0,0
254,-10.361621856689453,-0.020758844912052155,7.7333149909973145,0,0
255,-17.196279525756836,-1.664042353630066,6.464929580688477,0,0
256,13.182819366455078,7.105927467346191,-2.4230258464813232,0,0
257,-5.674550533294678,3.6838297843933105,-3.4640893936157227,0,0
258,-10.827788352966309,9.177193641662598,-5.485118865966797,0,0
